Version,Grade,Unit,Lesson,	page,	item,	context,	issues
	FLC,	0,	3,	11,	221,	Refine,	can of paint,	
	FLC,	0,	3,	11,	221,	Refine ,	toilet paper roll,	
	FLC,	0,	3,	11,	221,	Refine,	ice cream cone,	unhealthy food
	FLC,	0,	3,	11,	221,	Refine,	baseball,	
	FLC,	0,	3,	11,	221,	Refine ,	trashcan,	
	FLC,	0,	3,	11,	221,	Refine,	orange,	
	FLC,	0,	3,	11,	221,	Refine,	basketball,	
	FLC,	0,	3,	11,	221,	Refine,	party hat,	
	FLC,	0,	3,	11,	221,	Refine,	box,	
	FLC,	0,	3,	11,	221,	Refine ,	crayons,	
	FLC,	0,	3,	11,	208,	Family letter,	sign,	
	FLC,	0,	3,	11,	226,	Refine ,	train,	
	FLC,	0,	3,	11,	226b,	Quiz,	crayons,	
	FLC,	0,	3,	11,	,	,	,	
	FLC,	0,	3,	11,	208,	Family letter,	trashcan,	
	FLC,	0,	3,	11,	208,	Family letter,	cube,	
	FLC,	0,	3,	11,	208,	Family letter,	basketball,	
	FLC,	0,	3,	11,	208,	Family letter,	traffic cone,	
	FLC,	0,	3,	11,	209,	Explore,	soccerball,	
	FLC,	0,	3,	11,	209,	Explore,	worm,	
	FLC,	0,	3,	12,	227,	Family letter,	sign,	
	FLC,	0,	3,	12,	227,	Family letter,	towel,	
	FLC,	0,	3,	12,	243,	Practice,	acorn,	
	FLC,	0,	3,	12,	243,	Practice,	bench,	
	FLC,	0,	3,	12,	244,	Practice,	bird,	
	FLC,	0,	3,	12,	244,	Practice,	butterfly,	
	FLC,	0,	3,	12,	244,	Practice,	squirrel,	
	FLC,	0,	3,	12,	244,	Practice,	juice,	
	FLC,	0,	3,	12,	244,	Practice,	milk,	
	FLC,	0,	3,	12,	244,	Practice,	can,	
	FLC,	0,	3,	12,	244,	Practice,	balloon,	
	FLC,	0,	3,	12,	244,	Practice,	tree,	
	FLC,	0,	3,	12,	227,	Family letter,	snorkeling gear,	
	FLC,	0,	3,	12,	244,	Practice,	leaf,	
	FLC,	0,	3,	12,	244,	Practice,	bus,	
	FLC,	0,	3,	12,	244,	Practice,	sign,	
	FLC,	0,	3,	12,	245,	Refine,	chair,	
	FLC,	0,	3,	12,	245,	Refine,	birthday cake,	unhealthy food
	FLC,	0,	3,	12,	245,	Refine,	button,	
	FLC,	0,	3,	12,	245,	Refine,	flag,	
	FLC,	0,	3,	12,	245,	Refine,	traffic cone,	
	FLC,	0,	3,	12,	245,	Refine,	picture,	
	FLC,	0,	3,	12,	245,	Refine,	cloud,	
	FLC,	0,	3,	12,	228,	Family letter,	can of soup,	
	FLC,	0,	3,	12,	245,	Refine,	flower,	
	FLC,	0,	3,	12,	245,	Refine,	people,	
	FLC,	0,	3,	12,	245,	Refine,	window,	
	FLC,	0,	3,	12,	245,	Refine,	rock,	
	FLC,	0,	3,	12,	245,	Refine,	tree,	
	FLC,	0,	3,	12,	245,	Refine,	dogs,	
	FLC,	0,	3,	12,	245,	Refine,	house,	
	FLC,	0,	3,	12,	245,	Refine,	door,	
	FLC,	0,	3,	12,	246,	Refine,	tree,	
	FLC,	0,	3,	12,	246,	Refine,	apple,	
	FLC,	0,	3,	12,	228,	Family letter,	paper bag,	
	FLC,	0,	3,	12,	246,	Refine,	cat,	
	FLC,	0,	3,	12,	246,	Refine,	bird,	
	FLC,	0,	3,	12,	246,	Refine,	worm,	
	FLC,	0,	3,	12,	246,	Refine,	cloud,	
	FLC,	0,	3,	12,	246,	Refine,	flower,	
	FLC,	0,	3,	12,	246,	Refine,	people,	
	FLC,	0,	3,	12,	246,	Refine,	window,	
	FLC,	0,	3,	12,	246,	Refine,	rock,	
	FLC,	0,	3,	12,	246,	Refine,	tree,	
	FLC,	0,	3,	12,	246,	Refine,	dogs,	
	FLC,	0,	3,	12,	230,	Explore,	camper,	
	FLC,	0,	3,	12,	246,	Refine,	house,	
	FLC,	0,	3,	12,	246,	Refine,	door,	
	FLC,	0,	3,	12,	246a,	Quiz,	trashcan,	
	FLC,	0,	3,	12,	246a,	Quiz,	cat,	
	FLC,	0,	3,	12,	246a,	Quiz,	ball,	
	FLC,	0,	3,	12,	246a,	Quiz,	bench,	
	FLC,	0,	3,	12,	246b,	Quiz,	baseball,	
	FLC,	0,	3,	12,	246b,	Quiz,	basketball,	
	FLC,	0,	3,	12,	246b,	Quiz,	tissue box,	
	FLC,	0,	3,	12,	246b,	Quiz,	clock,	
	FLC,	0,	3,	12,	230,	Explore,	star,	
	FLC,	0,	3,	12,	246b,	Quiz,	sigh,	
	FLC,	0,	3,	12,	246b,	Quiz,	party hat,	
	FLC,	0,	3,	12,	246b,	Quiz,	flag,	
	FLC,	0,	3,	12,	246b,	Quiz,	ball,	
	FLC,	0,	3,	12,	246b,	Quiz,	ice cream cone,	unhealthy food
	FLC,	0,	3,	12,	246b,	Quiz,	button,	
	FLC,	0,	3,	12,	246b,	Quiz,	traffic cone,	
	FLC,	0,	3,	12,	,	,	,	
	FLC,	0,	3,	12,	230,	Explore,	table,	
	FLC,	0,	3,	12,	232,	Practice,	house,	
	FLC,	0,	3,	12,	233,	Develop,	rainy bus stop,	
	FLC,	0,	3,	12,	233,	Develop,	moon,	
	FLC,	0,	3,	12,	227,	Family letter,	painting,	
	FLC,	0,	3,	12,	233,	Develop,	stars,	
	FLC,	0,	3,	12,	234,	Develop,	bears at dinner,	
	FLC,	0,	3,	12,	234,	Develop,	books,	
	FLC,	0,	3,	12,	234,	Develop,	stool,	
	FLC,	0,	3,	12,	234,	Develop,	apple,	
	FLC,	0,	3,	12,	234,	Develop,	cats,	
	FLC,	0,	3,	12,	235,	Practice,	rainy bus stop,	
	FLC,	0,	3,	12,	236,	Practice,	kids at park,	
	FLC,	0,	3,	12,	237,	Develop,	can of paint,	
	FLC,	0,	3,	12,	237,	Develop,	clock,	
	FLC,	0,	3,	12,	227,	Family letter,	clock,	
	FLC,	0,	3,	12,	237,	Develop,	window,	
	FLC,	0,	3,	12,	238,	Develop,	trashcan,	
	FLC,	0,	3,	12,	238,	Develop,	orange,	
	FLC,	0,	3,	12,	238,	Develop,	party hat,	
	FLC,	0,	3,	12,	238,	Develop,	sign,	
	FLC,	0,	3,	12,	238,	Develop,	flag,	
	FLC,	0,	3,	12,	238,	Develop,	picture,	
	FLC,	0,	3,	12,	238,	Develop,	toilet paper roll,	
	FLC,	0,	3,	12,	238,	Develop,	ice cream cone,	unhealthy food
	FLC,	0,	3,	12,	238,	Develop,	baseball,	
	FLC,	0,	3,	12,	227,	Family letter,	can of soup,	
	FLC,	0,	3,	12,	238,	Develop,	tissue box,	
	FLC,	0,	3,	12,	238,	Develop,	basketball,	
	FLC,	0,	3,	12,	238,	Develop,	canned fish,	
	FLC,	0,	3,	12,	238,	Develop,	can of paint,	
	FLC,	0,	3,	12,	239,	Practice,	can,	
	FLC,	0,	3,	12,	239,	Practice,	ball,	
	FLC,	0,	3,	12,	239,	Practice,	triangle,	
	FLC,	0,	3,	12,	239,	Practice,	ruler?,	
	FLC,	0,	3,	12,	239,	Practice,	flag,	
	FLC,	0,	3,	12,	239,	Practice,	cake,	
	FLC,	0,	3,	12,	227,	Family letter,	party hat,	
	FLC,	0,	3,	12,	239,	Practice,	soccerball,	
	FLC,	0,	3,	12,	239,	Practice,	window,	
	FLC,	0,	3,	12,	239,	Fluency,	trashcan,	
	FLC,	0,	3,	12,	239,	Fluency,	boat,	
	FLC,	0,	3,	12,	239,	Fluency,	traffic cone,	
	FLC,	0,	3,	12,	239,	Fluency,	box,	
	FLC,	0,	3,	12,	239,	Fluency,	soccerball,	
	FLC,	0,	3,	12,	239,	Fluency,	tissue box,	
	FLC,	0,	3,	12,	239,	Fluency,	canned fish,	
	FLC,	0,	3,	12,	239,	Fluency,	pumpkin,	
	FLC,	0,	3,	12,	227,	Family letter,	baseball,	
	FLC,	0,	3,	12,	239,	Fluency,	button,	
	FLC,	0,	3,	12,	239,	Fluency,	carrot,	
	FLC,	0,	3,	12,	239,	Fluency,	picture,	
	FLC,	0,	3,	12,	239,	Fluency,	bread,	
	FLC,	0,	3,	12,	239,	Fluency,	clock,	
	FLC,	0,	3,	12,	239,	Fluency,	sign,	
	FLC,	0,	3,	12,	240,	Practice,	traffic cone,	
	FLC,	0,	3,	12,	240,	Practice,	button,	
	FLC,	0,	3,	12,	240,	Practice,	tissue box,	
	FLC,	0,	3,	12,	240,	Practice,	clock,	
	FLC,	0,	3,	12,	227,	Family letter,	tissue box,	
	FLC,	0,	3,	12,	240,	Practice,	plate,	
	FLC,	0,	3,	12,	240,	Practice,	party hat,	
	FLC,	0,	3,	12,	240,	Practice,	penny,	
	FLC,	0,	3,	12,	240,	Practice,	block,	
	FLC,	0,	3,	12,	241,	Refine,	can,	
	FLC,	0,	3,	12,	241,	Refine,	orange,	
	FLC,	0,	3,	12,	241,	Refine,	ice cream cone,	unhealthy food
	FLC,	0,	3,	12,	241,	Refine,	tissue box,	
	FLC,	0,	3,	12,	242,	Refine,	trashcan,	
	FLC,	0,	3,	12,	242,	Refine,	leaf,	
	FLC,	0,	3,	12,	227,	Family letter,	umbrella,	
	FLC,	0,	3,	12,	242,	Refine,	dogs,	
	FLC,	0,	3,	12,	242,	Refine,	balls,	
	FLC,	0,	3,	12,	242,	Refine,	people,	
	FLC,	0,	3,	12,	242,	Refine,	dogs,	
	FLC,	0,	3,	12,	242,	Refine,	bus,	
	FLC,	0,	3,	12,	242,	Refine,	bird,	
	FLC,	0,	3,	12,	242,	Refine,	sign,	
	FLC,	0,	3,	12,	242,	Refine,	clock,	
	FLC,	0,	3,	12,	242,	Refine,	can of paint,	
	FLC,	0,	3,	12,	242,	Refine,	book,	
	FLC,	0,	3,	12,	227,	Family letter,	beach ball,	
	FLC,	0,	3,	12,	242,	Refine,	tissue box,	
	FLC,	0,	3,	12,	242,	Refine,	picture,	
	FLC,	0,	3,	12,	243,	Practice,	orange,	
	FLC,	0,	3,	12,	243,	Practice,	basketball,	
	FLC,	0,	3,	12,	243,	Practice,	apple,	
	FLC,	0,	3,	12,	243,	Practice,	trashcan,	
	FLC,	0,	3,	12,	243,	Practice,	fish,	
	FLC,	0,	3,	12,	243,	Practice,	cow,	
	FLC,	0,	3,	12,	243,	Practice,	dogs,	
	FLC,	0,	3,	12,	243,	Practice,	horse,	
	FLC,	0,	3,	13,	247,	Family letter,	rolling pin,	
	FLC,	0,	3,	13,	248,	Family letter,	house,	
	FLC,	0,	3,	13,	250,	Explore,	window,	
	FLC,	0,	3,	13,	250,	Explore,	door,	
	FLC,	0,	3,	13,	250,	Explore,	book,	
	FLC,	0,	3,	13,	250,	Explore,	picture,	
	FLC,	0,	3,	13,	253,	Develop,	can of paint,	
	FLC,	0,	3,	13,	253,	Develop,	box,	
	FLC,	0,	3,	13,	253,	Develop,	picture,	
	FLC,	0,	3,	13,	253,	Develop,	book,	
	FLC,	0,	3,	13,	253,	Develop,	tissue box,	
	FLC,	0,	3,	13,	247,	Family letter,	cookies,	unhealthy food
	FLC,	0,	3,	13,	253,	Develop,	basketball,	
	FLC,	0,	3,	13,	253,	Develop,	baseball,	
	FLC,	0,	3,	13,	253,	Develop,	blocks,	
	FLC,	0,	3,	13,	253,	Develop,	clock,	
	FLC,	0,	3,	13,	254,	Develop,	book,	
	FLC,	0,	3,	13,	254,	Develop,	box,	
	FLC,	0,	3,	13,	254,	Develop,	baseball,	
	FLC,	0,	3,	13,	254,	Develop,	book,	
	FLC,	0,	3,	13,	254,	Develop,	can of paint,	
	FLC,	0,	3,	13,	254,	Develop,	flag,	
	FLC,	0,	3,	13,	247,	Family letter,	basketball,	
	FLC,	0,	3,	13,	254,	Develop,	picture,	
	FLC,	0,	3,	13,	254,	Develop,	sign,	
	FLC,	0,	3,	13,	255,	Practice,	can of paint,	
	FLC,	0,	3,	13,	255,	Practice,	box,	
	FLC,	0,	3,	13,	255,	Practice,	picture,	
	FLC,	0,	3,	13,	255,	Practice,	book,	
	FLC,	0,	3,	13,	255,	Practice,	tissue box,	
	FLC,	0,	3,	13,	255,	Practice,	basketball,	
	FLC,	0,	3,	13,	255,	Practice,	baseball,	
	FLC,	0,	3,	13,	255,	Practice,	blocks,	
	FLC,	0,	3,	13,	247,	Family letter,	baseball,	
	FLC,	0,	3,	13,	255,	Practice,	clock,	
	FLC,	0,	3,	13,	256,	Practice,	can of paint,	
	FLC,	0,	3,	13,	256,	Practice,	basketball,	
	FLC,	0,	3,	13,	256,	Practice,	book,	
	FLC,	0,	3,	13,	256,	Practice,	picture,	
	FLC,	0,	3,	13,	256,	Practice,	tissue box,	
	FLC,	0,	3,	13,	256,	Practice,	baseball,	
	FLC,	0,	3,	13,	257,	Develop,	straws,	
	FLC,	0,	3,	13,	257,	Develop,	clay,	
	FLC,	0,	3,	13,	261,	Refine,	can,	
	FLC,	0,	3,	13,	248,	Family letter,	can,	
	FLC,	0,	3,	13,	261,	Refine,	sign,	
	FLC,	0,	3,	13,	261,	Refine,	ice cream cone,	unhealthy food
	FLC,	0,	3,	13,	261,	Refine,	ball,	
	FLC,	0,	3,	13,	,	,	,	
	FLC,	0,	3,	13,	248,	Family letter,	block,	
	FLC,	0,	3,	13,	248,	Family letter,	ball,	
	FLC,	0,	3,	13,	248,	Family letter,	sun,	
	FLC,	0,	3,	13,	248,	Family letter,	car,	
	FLC,	0,	3,	14,	267,	Family letter,	house made of blocks,	
	FLC,	0,	3,	14,	273,	Develop,	butterfly,	
	FLC,	0,	3,	14,	273,	Develop,	bird,	
	FLC,	0,	3,	14,	274,	Develop,	sun,	
	FLC,	0,	3,	14,	274,	Develop,	tree,	
	FLC,	0,	3,	14,	274,	Develop,	butterfly,	
	FLC,	0,	3,	14,	274,	Develop,	house,	
	FLC,	0,	3,	14,	275,	Practice,	house,	
	FLC,	0,	3,	14,	275,	Practice,	sun,	
	FLC,	0,	3,	14,	275,	Practice,	flower,	
	FLC,	0,	3,	14,	275,	Practice,	tree,	
	FLC,	0,	3,	14,	268,	Family letter,	popsicle sticks,	
	FLC,	0,	3,	14,	275,	Practice,	pinwheel,	
	FLC,	0,	3,	14,	275,	Practice,	butterfly,	
	FLC,	0,	3,	14,	275,	Practice,	bird,	
	FLC,	0,	3,	14,	276,	Practice,	bird,	
	FLC,	0,	3,	14,	276,	Practice,	flower,	
	FLC,	0,	3,	14,	276,	Practice,	pinwheel,	
	FLC,	0,	3,	14,	277,	Develop,	rocket,	
	FLC,	0,	3,	14,	277,	Develop,	sun,	
	FLC,	0,	3,	14,	281,	Refine,	tree,	
	FLC,	0,	3,	14,	281,	Refine,	firework,	
	FLC,	0,	3,	14,	268,	Family letter,	straws,	
	FLC,	0,	3,	14,	281,	Refine,	ice cream cone,	unhealthy food
	FLC,	0,	3,	14,	281,	Refine,	couch,	
	FLC,	0,	3,	14,	281,	Refine,	snowman,	
	FLC,	0,	3,	14,	283,	Practice,	pumpkin,	
	FLC,	0,	3,	14,	283,	Practice,	tree,	
	FLC,	0,	3,	14,	283,	Practice,	truck,	
	FLC,	0,	3,	14,	285,	Refine,	blocks,	
	FLC,	0,	3,	14,	285,	Refine,	volleyball,	
	FLC,	0,	3,	14,	285,	Refine,	papertowel roll,	
	FLC,	0,	3,	14,	285,	Refine,	party hat,	
	FLC,	0,	3,	14,	268,	Family letter,	toothpicks,	
	FLC,	0,	3,	14,	285,	Refine,	toothpicks,	
	FLC,	0,	3,	14,	285,	Refine,	clay,	
	FLC,	0,	3,	14,	,	,	,	
	FLC,	0,	3,	14,	273,	Develop,	house,	
	FLC,	0,	3,	14,	273,	Develop,	sun,	
	FLC,	0,	3,	14,	273,	Develop,	flower,	
	FLC,	0,	3,	14,	273,	Develop,	tree,	
	FLC,	0,	3,	14,	273,	Develop,	pinwheel,	
	FLC,	0,	4,,	291e,	Background,	connecting cubes,	
	FLC,	0,	4,,	384d,	Assessment,	sea horses,	
	FLC,	0,	4,,	384e,	Assessment,	connecting cubes,	
	FLC,	0,	4,,	384e,	Assessment,	smiley/frowny faces,	
	FLC,	0,	4,,	486,	Review,	balloons,	
	FLC,	0,	4,,	486,	Review,	dog treats,	
	FLC,	0,	4,,	486,	Review,	counters,	
	FLC,	0,	4,,	487,	Review,	bears,	
	FLC,	0,	4,,	487,	Literacy Connection,	wind streamer,	
	FLC,	0,	4,,	488,	Review,	dogs,	
	FLC,	0,	4,,	488,	Review,	hands,	
	FLC,	0,	4,,	291g,	Background,	connecting cubes,	
	FLC,	0,	4,,	488a,	Assessment,	dogs,	
	FLC,	0,	4,,	488a,	Assessment,	balloons,	
	FLC,	0,	4,,	488b,	Assessment,	bears,	
	FLC,	0,	4,,	488b,	Assessment,	smiley/frowny faces,	
	FLC,	0,	4,,	291h,	Background,	hand,	
	FLC,	0,	4,,	291h,	Background,	connecting cubes,	
	FLC,	0,	4,,	291i,	Background,	dolls,	
	FLC,	0,	4,,	384c,	Assessment,	pigs,	
	FLC,	0,	4,,	384c,	Assessment,	connecting cubes,	
	FLC,	0,	4,,	384d,	Assessment,	party hat,	
	FLC,	0,	4,,	384d,	Assessment,	connecting cubes,	
	FLC,	0,	4,	15,	293,	Family letter,	bird,	
	FLC,	0,	4,	15,	297,	Practice,	pencil,	
	FLC,	0,	4,	15,	299,	Develop,	hand,	
	FLC,	0,	4,	15,	300,	Develop,	apples,	
	FLC,	0,	4,	15,	300,	Develop,	crayons,	
	FLC,	0,	4,	15,	301,	Practice,	ball,	
	FLC,	0,	4,	15,	302,	Practice,	dogs,	
	FLC,	0,	4,	15,	302,	Practice,	cats,	
	FLC,	0,	4,	15,	303,	Develop,	connecting cubes,	
	FLC,	0,	4,	15,	304,	Develop,	connecting cubes,	
	FLC,	0,	4,	15,	307,	Refine,	connecting cubes,	
	FLC,	0,	4,	15,	293,	Family letter,	apples,	
	FLC,	0,	4,	15,	308,	Refine,	connecting cubes,	
	FLC,	0,	4,	15,	308,	Refine,	smiley/frowny face,	
	FLC,	0,	4,	15,	308a,	Quiz,	connecting cubes,	
	FLC,	0,	4,	15,	308b,	Quiz,	connecting cubes,	
	FLC,	0,	4,	15,	293,	Family letter,	oranges,	
	FLC,	0,	4,	15,	293,	Family letter,	connecting cubes,	
	FLC,	0,	4,	15,	294,	Family letter,	pretzel,	
	FLC,	0,	4,	15,	294,	Family letter,	cracker,	
	FLC,	0,	4,	15,	294,	Family letter,	pasta,	
	FLC,	0,	4,	15,	294,	Family letter,	buttons,	
	FLC,	0,	4,	15,	295,	Explore,	hand,	
	FLC,	0,	4,	16,	309,	Family letter,	flamingo,	
	FLC,	0,	4,	16,	315,	Develop,	sheep,	
	FLC,	0,	4,	16,	315,	Develop,	pigs,	
	FLC,	0,	4,	16,	315,	Develop,	chicks,	
	FLC,	0,	4,	16,	315,	Develop,	butterflies,	
	FLC,	0,	4,	16,	315,	Develop,	clouds,	
	FLC,	0,	4,	16,	315,	Develop,	hens,	
	FLC,	0,	4,	16,	316,	Develop,	sheep,	
	FLC,	0,	4,	16,	316,	Develop,	pigs,	
	FLC,	0,	4,	16,	316,	Develop,	horses,	
	FLC,	0,	4,	16,	316,	Develop,	butterflies,	
	FLC,	0,	4,	16,	310,	Family letter,	pasta,	
	FLC,	0,	4,	16,	317,	Practice,	farm,	
	FLC,	0,	4,	16,	317,	Practice,	pigs,	
	FLC,	0,	4,	16,	317,	Practice,	sheep,	
	FLC,	0,	4,	16,	318,	Practice,	butterflies,	
	FLC,	0,	4,	16,	318,	Practice,	horses,	
	FLC,	0,	4,	16,	318,	Practice,	hens,	
	FLC,	0,	4,	16,	319,	Develop,	ducks,	
	FLC,	0,	4,	16,	319,	Develop,	frogs,	
	FLC,	0,	4,	16,	319,	Develop,	fish,	
	FLC,	0,	4,	16,	320,	Develop,	sheep,	
	FLC,	0,	4,	16,	310,	Family letter,	buttons,	
	FLC,	0,	4,	16,	320,	Develop,	pigs,	
	FLC,	0,	4,	16,	320,	Develop,	butterflies,	
	FLC,	0,	4,	16,	320,	Develop,	chicks,	
	FLC,	0,	4,	16,	320,	Develop,	crayons,	
	FLC,	0,	4,	16,	320,	Develop,	dinosaurs,	
	FLC,	0,	4,	16,	320,	Develop,	eraser,	
	FLC,	0,	4,	16,	320,	Develop,	pencil,	
	FLC,	0,	4,	16,	321,	Practice,	basketball,	
	FLC,	0,	4,	16,	321,	Practice,	soccerball,	
	FLC,	0,	4,	16,	321,	Practice,	cats,	
	FLC,	0,	4,	16,	311,	Explore,	bus,	
	FLC,	0,	4,	16,	321,	Practice,	carrots ,	
	FLC,	0,	4,	16,	321,	Practice,	flowers,	
	FLC,	0,	4,	16,	322,	Practice,	frogs,	
	FLC,	0,	4,	16,	322,	Practice,	balloons,	
	FLC,	0,	4,	16,	322,	Practice,	apples,	
	FLC,	0,	4,	16,	322,	Practice,	oranges,	
	FLC,	0,	4,	16,	322,	Practice,	fish,	
	FLC,	0,	4,	16,	323,	Refine,	apples,	
	FLC,	0,	4,	16,	323,	Refine,	butterflies,	
	FLC,	0,	4,	16,	323,	Refine,	balloons,	
	FLC,	0,	4,	16,	312,	Explore,	bus,	
	FLC,	0,	4,	16,	324,	Refine,	apples,	
	FLC,	0,	4,	16,	324,	Refine,	butterflies,	
	FLC,	0,	4,	16,	324,	Refine,	balloons,	
	FLC,	0,	4,	16,	325,	Practice,	frogs,	
	FLC,	0,	4,	16,	325,	Practice,	crayons,	
	FLC,	0,	4,	16,	325,	Practice,	cats,	
	FLC,	0,	4,	16,	326,	Practice,	fish,	
	FLC,	0,	4,	16,	326,	Practice,	pumpkin,	
	FLC,	0,	4,	16,	326,	Practice,	apples,	
	FLC,	0,	4,	16,	326,	Practice,	baseball,	
	FLC,	0,	4,	16,	312,	Explore,	dogs,	
	FLC,	0,	4,	16,	326,	Practice,	basketball,	
	FLC,	0,	4,	16,	328,	Refine,	butterflies,	
	FLC,	0,	4,	16,	328a,	Quiz,	birds,	
	FLC,	0,	4,	16,	328a,	Quiz,	dogs,	
	FLC,	0,	4,	16,	328a,	Quiz,	pigs,	
	FLC,	0,	4,	16,	314,	Practice,	bus,	
	FLC,	0,	4,	16,	315,	Develop,	farm,	
	FLC,	0,	4,	16,	315,	Develop,	paint,	
	FLC,	0,	4,	17,	329,	Family letter,	birds,	
	FLC,	0,	4,	17,	330,	Family letter,	blocks,	
	FLC,	0,	4,	17,	330,	Family letter,	toys,	
	FLC,	0,	4,	17,	335,	Develop,	banana,	
	FLC,	0,	4,	17,	336,	Develop,	apples,	
	FLC,	0,	4,	17,	337,	Fluency,	books,	
	FLC,	0,	4,	17,	338,	Practice,	apples,	
	FLC,	0,	4,	17,	339,	Develop,	connecting cubes,	
	FLC,	0,	4,	17,	340,	Develop,	connecting cubes,	
	FLC,	0,	4,	17,	341,	Practice,	connecting cubes,	
	FLC,	0,	4,	17,	342,	Practice,	connecting cubes,	
	FLC,	0,	4,	17,	329,	Family letter,	connecting cubes,	
	FLC,	0,	4,	17,	343,	Refine,	connecting cubes,	
	FLC,	0,	4,	17,	344,	Refine,	connecting cubes,	
	FLC,	0,	4,	17,	344,	Refine,	smiley/frowny face,	
	FLC,	0,	4,	17,	344a,	Quiz,	connecting cubes,	
	FLC,	0,	4,	17,	344b,	Quiz,	connecting cubes,	
	FLC,	0,	4,	17,	329,	Family letter,	animal crackers,	
	FLC,	0,	4,	17,	329,	Family letter,	buttons,	
	FLC,	0,	4,	17,	329,	Family letter,	blocks,	
	FLC,	0,	4,	17,	329,	Family letter,	toys,	
	FLC,	0,	4,	17,	330,	Family letter,	ducks,	
	FLC,	0,	4,	17,	330,	Family letter,	animal crackers,	
	FLC,	0,	4,	17,	330,	Family letter,	buttons,	
	FLC,	0,	4,	18,	345,	Family letter,	balloons,	
	FLC,	0,	4,	18,	346,	Family letter,	beans,	
	FLC,	0,	4,	18,	346,	Family letter,	pasta,	
	FLC,	0,	4,	18,	346,	Family letter,	cup,	
	FLC,	0,	4,	18,	346,	Family letter,	crayons,	
	FLC,	0,	4,	18,	346,	Family letter,	blocks,	
	FLC,	0,	4,	18,	346,	Family letter,	spoons,	
	FLC,	0,	4,	18,	346,	Family letter,	raisins,	
	FLC,	0,	4,	18,	346,	Family letter,	cracker,	
	FLC,	0,	4,	18,	347,	Explore,	car,	
	FLC,	0,	4,	18,	347,	Explore,	apples,	
	FLC,	0,	4,	18,	345,	Family letter,	party hat,	
	FLC,	0,	4,	18,	348,	Explore,	cracker,	
	FLC,	0,	4,	18,	348,	Explore,	ball,	
	FLC,	0,	4,	18,	348,	Explore,	pencil,	
	FLC,	0,	4,	18,	348,	Explore,	basket,	
	FLC,	0,	4,	18,	348,	Explore,	crayons,	
	FLC,	0,	4,	18,	350,	Practice,	crayons,	
	FLC,	0,	4,	18,	351,	Develop,	birthday party with cake,	unhealthy food
	FLC,	0,	4,	18,	351,	Develop,	connecting cubes,	
	FLC,	0,	4,	18,	351,	Develop,	cake,	unhealthy food
	FLC,	0,	4,	18,	351,	Develop,	candles,	
	FLC,	0,	4,	18,	345,	Family letter,	party horn,	
	FLC,	0,	4,	18,	351,	Develop,	balloons,	
	FLC,	0,	4,	18,	351,	Develop,	banners,	
	FLC,	0,	4,	18,	351,	Develop,	cups,	
	FLC,	0,	4,	18,	351,	Develop,	hats,	
	FLC,	0,	4,	18,	352,	Develop,	party hat,	
	FLC,	0,	4,	18,	352,	Develop,	cake,	unhealthy food
	FLC,	0,	4,	18,	352,	Develop,	cups,	
	FLC,	0,	4,	18,	352,	Develop,	connecting cubes,	
	FLC,	0,	4,	18,	352,	Develop,	banners,	
	FLC,	0,	4,	18,	353,	Practice,	birthday party with cake,	unhealthy food
	FLC,	0,	4,	18,	346,	Family letter,	balloons,	
	FLC,	0,	4,	18,	353,	Practice,	plates,	
	FLC,	0,	4,	18,	353,	Practice,	cake,	unhealthy food
	FLC,	0,	4,	18,	353,	Practice,	balloons,	
	FLC,	0,	4,	18,	353,	Practice,	banners,	
	FLC,	0,	4,	18,	354,	Practice,	cups,	
	FLC,	0,	4,	18,	354,	Practice,	cake,	unhealthy food
	FLC,	0,	4,	18,	354,	Practice,	plates,	
	FLC,	0,	4,	18,	354,	Practice,	banners,	
	FLC,	0,	4,	18,	355,	Develop,	connecting cubes,	
	FLC,	0,	4,	18,	355,	Develop,	balloons,	
	FLC,	0,	4,	18,	346,	Family letter,	pencil,	
	FLC,	0,	4,	18,	355,	Develop,	plates,	
	FLC,	0,	4,	18,	355,	Develop,	hats,	
	FLC,	0,	4,	18,	356,	Develop,	balloons,	
	FLC,	0,	4,	18,	356,	Develop,	cake,	unhealthy food
	FLC,	0,	4,	18,	356,	Develop,	plates,	
	FLC,	0,	4,	18,	356,	Develop,	connecting cubes,	
	FLC,	0,	4,	18,	357,	Practice,	balloons,	
	FLC,	0,	4,	18,	357,	Practice,	party hat,	
	FLC,	0,	4,	18,	357,	Practice,	cake,	unhealthy food
	FLC,	0,	4,	18,	357,	Practice,	fish,	
	FLC,	0,	4,	18,	346,	Family letter,	index card,	
	FLC,	0,	4,	18,	358,	Practice,	cups,	
	FLC,	0,	4,	18,	358,	Practice,	flowers,	
	FLC,	0,	4,	18,	358,	Practice,	balloons,	
	FLC,	0,	4,	18,	358,	Practice,	presents,	
	FLC,	0,	4,	18,	359,	Refine,	fish,	
	FLC,	0,	4,	18,	359,	Refine,	cups,	
	FLC,	0,	4,	18,	359,	Refine,	juice,	
	FLC,	0,	4,	18,	360,	Refine,	presents,	
	FLC,	0,	4,	18,	360,	Refine,	cups,	
	FLC,	0,	4,	18,	360,	Refine,	balloons,	
	FLC,	0,	4,	18,	346,	Family letter,	paper,	
	FLC,	0,	4,	18,	360,	Refine,	cans,	
	FLC,	0,	4,	18,	361,	Practice,	apples,	
	FLC,	0,	4,	18,	361,	Practice,	presents,	
